timestamp,Ch1 (0→1),Ch2 (1→2),Ch3 (2→3),Ch4 (3→4),Ch5 (4→5),Ch6 (5→6),Ch7 (6→7),Ch8 (7→0)
1776409141.056905,0.0645,0.0559,0.058,0.0559,0.0559,0.058,0.0645,0.058
1776409141.4304051,0.0645,0.0559,0.0602,0.058,0.0537,0.0559,0.058,0.0602
1776409141.80388,0.0623,0.058,0.0602,0.058,0.0559,0.0559,0.0623,0.058
1776409142.177237,0.0645,0.0602,0.0623,0.0559,0.0559,0.058,0.058,0.058
1776409142.550774,0.0645,0.0559,0.058,0.0537,0.0602,0.0602,0.0645,0.058
1776409142.9242592,0.0645,0.0559,0.058,0.0559,0.0559,0.0602,0.0559,0.058
1776409143.2977731,0.0666,0.0559,0.0559,0.0537,0.0602,0.0602,0.0602,0.058
1776409143.6711318,0.0666,0.058,0.0559,0.0537,0.058,0.0537,0.058,0.0602
1776409144.044626,0.0666,0.058,0.0537,0.0537,0.0602,0.0559,0.0559,0.0602
1776409144.4181418,0.0645,0.0559,0.0602,0.0559,0.058,0.058,0.0559,0.058
1776409144.791538,0.0666,0.058,0.0559,0.0559,0.058,0.058,0.0602,0.058
1776409145.1649652,0.0645,0.058,0.058,0.0537,0.0559,0.0559,0.0559,0.058
1776409145.538453,0.0645,0.0559,0.0559,0.0537,0.058,0.0559,0.0645,0.058
1776409145.911957,0.0623,0.0602,0.0645,0.0537,0.058,0.058,0.0559,0.0602
1776409146.285367,0.0645,0.058,0.0602,0.0537,0.0559,0.0559,0.0645,0.058
1776409146.658726,0.0645,0.0559,0.0602,0.0537,0.058,0.0602,0.058,0.058
1776409147.032309,0.0623,0.058,0.058,0.0537,0.0559,0.0559,0.0645,0.058
1776409147.405816,0.0623,0.058,0.0645,0.0537,0.0559,0.0559,0.058,0.0602
1776409147.779198,0.0645,0.058,0.058,0.0537,0.058,0.0602,0.0602,0.058
1776409148.152641,0.0645,0.058,0.0602,0.0537,0.0602,0.0559,0.0559,0.058
1776409148.526177,0.0645,0.058,0.058,0.0537,0.058,0.0559,0.0623,0.058
1776409148.899679,0.0645,0.0559,0.0602,0.0537,0.0602,0.0559,0.058,0.0559
1776409149.273112,0.0645,0.058,0.058,0.0559,0.058,0.0559,0.0666,0.058
1776409149.646443,0.0645,0.058,0.0602,0.0537,0.0559,0.058,0.0559,0.058
1776409150.020022,0.0666,0.0559,0.058,0.0559,0.058,0.0602,0.0645,0.058
1776409150.393512,0.0645,0.0559,0.058,0.0559,0.0559,0.058,0.058,0.058
1776409150.76688,0.0645,0.0602,0.058,0.0537,0.0559,0.0559,0.0623,0.058
1776409151.140338,0.0645,0.0559,0.0602,0.0559,0.0537,0.0559,0.0602,0.058
1776409151.513876,0.0645,0.058,0.0602,0.0559,0.0559,0.058,0.0645,0.058
1776409151.8873742,0.0645,0.0559,0.0602,0.0559,0.0537,0.0537,0.0559,0.058
1776409152.2607172,0.0645,0.0559,0.058,0.0559,0.0559,0.0537,0.0623,0.058
1776409152.634204,0.0645,0.0537,0.0602,0.058,0.0559,0.0537,0.0602,0.0602
1776409153.0076969,0.0645,0.0559,0.058,0.0537,0.0559,0.0559,0.0666,0.0602
1776409153.383997,0.0645,0.0537,0.0602,0.0623,0.0559,0.0516,0.0559,0.0623
